باره;جنگی:0.03571428571428571
همان;دیده‌بان:0.041666666666666664
کزو‌بود;پیروزی:1.0
هم;زین:0.034482758620689655
را;بپوشید:0.0015698587127158557
آرام;گیرد:0.125
پور;هشیاردل:0.045454545454545456
کای;ریمن:0.018867924528301886
ساخته;کینه:0.08333333333333333
شکستن;دلش:0.5
خفتان;جنگ:0.375
مگر;کین:0.01818181818181818
و;جوشن:9.487666034155598E-4
شاه;برتر:0.0033783783783783786
نبایدت;کرد:1.0
تو;اندازه:0.0031746031746031746
بروی;گرامی:0.038461538461538464
گشادی;بنفرین:0.5
سر;باژها:0.0037174721189591076
ببد;ریگ:0.1
ازو;شهریار:0.02040816326530612
شبگیر;بازآمدند:0.2
سپهدار;گودرز:0.12280701754385964
کار;پیوسته:0.0070921985815602835
جایگه;ساختند:0.047619047619047616
بکوشید;باید:0.16666666666666666
دگرباره;کسری:1.0
پسر;هوش:0.025
اکنون;بزنهار:0.030303030303030304
وز;نامدار:0.014492753623188406
هژبر;دمان:0.1111111111111111
گردان;کلید:0.012658227848101266
تا;شهر:0.00411522633744856
رخسار;آزادگان:1.0
و;برآمد:4.743833017077799E-4
بد;رقم:0.006622516556291391
پشنگ;ار:1.0
یزدان;بران:0.015873015873015872
گهی;نوش:0.14285714285714285
چون;ساروان:0.006993006993006993
آب;کش:0.01098901098901099
جویند;نیز:0.25
بیدار;خویش:0.027777777777777776
افراسیاب;آن:0.027777777777777776
ایشان;سواران:0.04
بپیش;سپه:0.030303030303030304
تا;چه‌داری:0.00411522633744856
چون;کوه:0.006993006993006993
دارد;چپ:0.03571428571428571
گذارد;سپاه:0.3333333333333333
پرستنده;شایستهٔ:0.14285714285714285
ز;گنج:0.0037174721189591076
مغز;و:0.21428571428571427
رخ;نرگس:0.06666666666666667
و;اکوان:4.743833017077799E-4
روز;باشید:0.010416666666666666
کوه;پوشیده:0.010869565217391304
سختیت;یار:1.0
چنین;کینه‌دار:0.006060606060606061
مرنجان;و:0.5
گشت;آفتاب:0.01020408163265306
کشیدن;ز:0.4
برخاست;و:0.1
هوا;شد:0.07317073170731707
دارم;امید:0.125
چون;کنم:0.006993006993006993
درد;سرگشته:0.016129032258064516
رهانم;ترا:1.0
جنگ;و:0.06289308176100629
و;باهوش:4.743833017077799E-4
تا;شوم:0.00411522633744856
جوشان;شدند:0.2
گفت;رستم:0.0040650406504065045
سواری;نماند:0.09090909090909091
نیستمان;بیم:1.0
زیردستان;ما:0.5
درفش;مرا:0.022727272727272728
تو;ماند:0.0031746031746031746
هست;چندانک:0.08
نبیره;پر:0.16666666666666666
چو;تابد:0.0016025641025641025
شدند;اندرین:0.030303030303030304
خشم;داشت:0.047619047619047616
نبودی;بگیتی:0.07142857142857142
رادی;و:1.0
یکایک;بخوناب:0.05555555555555555
دلیران;دژم:0.02564102564102564
بارهٔ;کاخ:0.07692307692307693
نگردد;فرامش:0.14285714285714285
چه;آورد:0.014388489208633094
تبه;کرد:0.3333333333333333
فگندیم;بن:1.0
بینی;برین:0.16666666666666666
آن;شمع:0.004016064257028112
سربسر;زار:0.025
قیصر;بگو‌گر:0.04
بدانست;خسرو:0.06666666666666667
بیابان;پدید:0.0625
تیره;روان:0.037037037037037035
و;موبدان:4.743833017077799E-4
زیر;ترگ:0.04
هوا;در:0.024390243902439025
بامویه;و:1.0
زنگهٔ;شاوران:1.0
دادگر;باشدی:0.041666666666666664
پذیرفتم;از:0.5
چو;خسرو:0.003205128205128205
خون;ریختندش:0.008695652173913044
نزدیک;خویش:0.016129032258064516
تا;شمع:0.00411522633744856
گیو;آنگهی:0.013513513513513514
آمد;کجا:0.0038461538461538464
ببر;تخت:0.0625
کهرم;نماند:0.0625
هوا;را:0.024390243902439025
جهان;آگهی:0.007518796992481203
کای;نامداران:0.018867924528301886
آن;شهر:0.004016064257028112
هرچت;بپرسیم:1.0
چون;بشاه:0.006993006993006993
دلش;جنگ:0.047619047619047616
و;بنواختش:4.743833017077799E-4
بر;تودهٔ:0.001336898395721925
چیزی;مجوی:0.14285714285714285
لشکر;اندر:0.02512562814070352
چون;کرد:0.006993006993006993
گفتی;گرفت:0.017857142857142856
باز;برخاستند:0.038461538461538464
خسرو;نهادند:0.025
قلم;شد:0.5
نامور;ده‌هزار:0.016666666666666666
بیک;ساعت:0.09090909090909091
نجویم;بخون:0.25
پیدا;کنی:0.07142857142857142
دهقان;چنین:0.07692307692307693
نور;اندر:0.5
کین;لشکر:0.021505376344086023
ز;خاراگیا:9.293680297397769E-4
بارگاهش;چنان:0.5
یگی;بازگرد:1.0
او;رشنواد:0.004166666666666667
چو;پولاد:0.0016025641025641025
خورشید;زان:0.016666666666666666
گرد;رویین:0.006944444444444444
جان;پاکت:0.014084507042253521
بگفتار;من:0.1
برنگیریم;نیز:1.0
و;ددان:4.743833017077799E-4
کس;فرستاد:0.011111111111111112
شاه;فرخ:0.0033783783783783786
بد;روی:0.006622516556291391
درع;و:0.3333333333333333
سخن;برگرفت:0.00980392156862745
سیم;و:0.5
باشی;سزاوار:0.0625
ز;اسب:0.008364312267657992
کردار;دریای:0.030303030303030304
پاسخ;افگند:0.017857142857142856
بهمن;به:1.0
مانده;باز:0.1
نداری;به:0.14285714285714285
راه;بیابان:0.015267175572519083
یلانت;بایران:1.0
خورشید;روز:0.016666666666666666
نستیهن;نامدار:0.1111111111111111
جهانجوی;چون:0.25
ارجاسپ;چندی:0.06666666666666667
گوش;پیر:0.07142857142857142
هر;گنبدی:0.005050505050505051
سوار;جوان:0.017543859649122806
تابنده;ماه:0.21428571428571427
دهقان;سپاه:0.07692307692307693
اسبان;جنگی:0.20833333333333334
کار;پیشست:0.0070921985815602835
بسیار;گوی:0.09523809523809523
ایرانش;آید:1.0
اندر;گناه:0.0033112582781456954
همی;کینه:0.008086253369272238
چیزت;بباید:1.0
نگهدار;بود:0.15384615384615385
کجا;خواست:0.02
پیدا;کنم:0.07142857142857142
بخ;ساری:0.5
شبان;آفرین:0.2
خداوند;جوی:0.029411764705882353
برو;شهریاران:0.013157894736842105
بوم;روم:0.02127659574468085
و;پشنگ:4.743833017077799E-4
کشتمندان;رساند:1.0
کمر;کرده:0.018867924528301886
گشتاسپ;شاهست:0.1
بد;رها:0.006622516556291391
ابا;نیزه:0.0392156862745098
کرد;سالار:0.004166666666666667
پیوند;خوب:0.07692307692307693
برکند;پیشدستی:0.5
در;مرغزار:0.004347826086956522
و;آمل:4.743833017077799E-4
کشتگان;گشت:0.14285714285714285
دینار;چندی:0.05
سیاوش;گناه:0.03125
رخش;را:0.1111111111111111
گستردنیها;و:1.0
هجیر;آفرین:0.05263157894736842
چو;ژاله:0.0016025641025641025
راه;نزد:0.007633587786259542
بد;روز:0.006622516556291391
مردی;بزیر:0.08333333333333333
و;آمد:0.004743833017077799
افتاد;و:0.25
خورده;یک:0.2
باسب;و:0.2
وفا;خویشتن:0.1111111111111111
آرزوی;جهان:0.2
ماندی;کس:1.0
ایران;دمار:0.008064516129032258
کنی;نزد:0.058823529411764705
شادی;برو:0.1111111111111111
دو;خیل:0.0055248618784530384
افگند;غلتان:0.0625
و;بیهوش:4.743833017077799E-4
اندرون;سایهٔ:0.012345679012345678
تو;شاه:0.006349206349206349
تا;گشاییم:0.00411522633744856
چندین;مکوش:0.09090909090909091
ز;ابر:0.0037174721189591076
رخ;پهلوان:0.06666666666666667
ژنده;پیل:0.6
خورشید;نوشین‌روان:0.016666666666666666
ما;بگسترد:0.005780346820809248
و;جوان:0.004269449715370019
نخواهد;بدن:0.125
فرسنگ;پیش:0.1111111111111111
تا;چشمهٔ:0.00411522633744856
رزی;دهان:1.0
پس;بپرسیدش:0.0056179775280898875
نسازی;بریشان:0.6666666666666666
سواران;بپای:0.017241379310344827
کرد;پست:0.0125
لشکر;بگشت:0.010050251256281407
پیش;ارجاسپ:0.004329004329004329
سزاوار;تاج:0.125
و;آفرین:4.743833017077799E-4
نبیند;بسر:0.0625
پیران;چنان:0.041237113402061855
دو;هشیار:0.0055248618784530384
چشم‌اندرش;تیره:1.0
داد;خوانیم:0.007751937984496124
شایسته;بود:0.25
به;خوشه:0.0011494252873563218
آزمودند;و:0.3333333333333333
دل;نداری:0.0049504950495049506
دینار;دادن:0.1
یلان;اندر:0.08333333333333333
روباه;با:0.5
برآورده‌ای;دید:1.0
نداد;ایچ:0.25
گروگان;همی:0.125
بشنید;این‌گونه:0.02631578947368421
بتنگی;فراز:0.5
گفتار;دانندگان:0.01639344262295082
دیدند;سیمرغ:0.14285714285714285
جای;نبرد:0.037037037037037035
چو;پیلان:0.003205128205128205
و;زربفت:4.743833017077799E-4
لشکری;یک:0.07142857142857142
پهلوان;پشت:0.010869565217391304
بنخچیر;کردن:0.5
آرزو;چاره‌جو:0.07692307692307693
ارجاسپ;لشکر:0.03333333333333333
این;نره:0.005714285714285714
از;گستهم:0.0020491803278688526
کردار;بید:0.030303030303030304
بکین;آختن:0.041666666666666664
آمد;بهار:0.0038461538461538464
کردن;بزه:0.041666666666666664
خواهد;که:0.041666666666666664
نگرید;هوا:1.0
بر;آیدش:0.001336898395721925
برگزینی;همی:0.5
فزون;کرد:0.2
از;گل:0.0010245901639344263
پذیرندهٔ;هوش:1.0
یکسر;که:0.037037037037037035
بینم;ترا:0.08333333333333333
ز;لشکرگه:9.293680297397769E-4
ز;گرز:9.293680297397769E-4
ز;گرد:0.007434944237918215
دارند;مردان:0.25
گیتی;بی‌آزاری:0.01639344262295082
از;گه:0.0020491803278688526
همه;گفتهٔ:0.0061162079510703364
بابک;سپه:0.08333333333333333
راه;من:0.007633587786259542
شاها;انوشه:0.5
نپیچیم;از:0.5
دو;بالا:0.0055248618784530384
شد;کدخدای:0.003401360544217687
پرستد;همی:1.0
شما;آمدیم:0.025
جهاندار;پیکار:0.023255813953488372
کم‌اندیشه;بود:1.0
کزو;رنج:0.09090909090909091
خدنگ;اندورن:0.1111111111111111
خواب;سازد:0.030303030303030304
هر;جای:0.015151515151515152
را;نمایش:0.0015698587127158557
بسته;کمرها:0.029411764705882353
تو;بشنو:0.0031746031746031746
را;نمایم:0.0015698587127158557
بخوانی;بنه:1.0
ویران;شدست:0.2
او;گم:0.004166666666666667
بما;برکند:0.16666666666666666
یلان;رزم:0.08333333333333333
معنیش;یادآوری:1.0
بزرگی;به:0.125
پادشاهی;بنیز:0.0625
بد;روزگار:0.033112582781456956
بانبوه;ما:0.3333333333333333
لشکر;بهم:0.005025125628140704
خنجر;نیو:0.05263157894736842
جایی;درست:0.06666666666666667
آن;دامن:0.004016064257028112
چون;مستمند:0.006993006993006993
آوار;بشنید:1.0
مشکش;بیاگند:1.0
ز;گردون:9.293680297397769E-4
دیده;بایران:0.02564102564102564
باد;این:0.010416666666666666
همه;واژگونه‌بود:0.0030581039755351682
نباشد;بدین:0.034482758620689655
نیزه;زد:0.07407407407407407
هند;وچین:0.16666666666666666
منذر;برآشفت:0.125
او;داستان:0.004166666666666667
کمین;سواران:0.1
بخت;را:0.0392156862745098
هومان;شتابی:0.02040816326530612
تازیان;دست:0.14285714285714285
پیش;باید:0.004329004329004329
رستم;گرزدار:0.03333333333333333
سپاریم;بی‌جنگ:0.5
پیران;فراوان:0.010309278350515464
بخیمه;شد:1.0
ماه;آمد:0.019230769230769232
از;یل:0.0010245901639344263
و;سپهر:4.743833017077799E-4
گریه;مژگانش:1.0
به;دانش:0.0022988505747126436
ترا;زنگ:0.0196078431372549
برنتابید;کس:1.0
دست;نیزه:0.010416666666666666
بنزدیک;کلباد:0.022727272727272728
ترک;چگل:0.04
شد;تباه:0.003401360544217687
وزیشان;هران:0.14285714285714285
گشت;لرزان:0.01020408163265306
تو;خوبی:0.0031746031746031746
بباید;زدن:0.07692307692307693
اختر;ترا:0.05263157894736842
کار;ایشان:0.0070921985815602835
تیغها;برکشیم:0.2
میدان;خرامید:0.14285714285714285
سوک;ایرج:0.5
ترکان;بداند:0.016666666666666666
تا;خواسته:0.00411522633744856
بیامد;سپاه:0.009900990099009901
هر;گونه:0.03535353535353535
تن;پیش:0.009523809523809525
ز;گاه:9.293680297397769E-4
گهی;اندر:0.07142857142857142
که;گویی:0.004020100502512563
بدان;کارزار:0.009433962264150943
نزدیک;رستم:0.016129032258064516
زنگله;جان:0.2
دمادم;ببستند:0.3333333333333333
جهان‌آفرین;را:0.36363636363636365
بر;دمید:0.001336898395721925
ز;گیتی:0.010223048327137546
بپیران;رسید:0.2727272727272727
از;شهریاری:0.0010245901639344263
بر;خروشید:0.001336898395721925
مگر;خوار:0.01818181818181818
بگردد;زیان:0.16666666666666666
پیشش;بمالید:0.1111111111111111
منذر;سپرد:0.125
و;ببالا:4.743833017077799E-4
نیاید;که:0.038461538461538464
زرین;چهار:0.05263157894736842
شاه;پیروزگر:0.010135135135135136
باز;شو:0.038461538461538464
چنان;مرده‌خوار:0.01639344262295082
دینار;ده:0.05
بجوشید;بگشاد:0.1
چاره;سازم:0.058823529411764705
جنگ;هرگز:0.006289308176100629
و;نژاد:4.743833017077799E-4
پر;گروه:0.006211180124223602
یاد;آید:0.015384615384615385
هم;سایه:0.011494252873563218
باشیم;نیز:0.2
ژاله;میغ:1.0
چه;تنگ:0.007194244604316547
ماند;ازو:0.041666666666666664
برادر;کمر:0.041666666666666664
دیگر;که:0.35294117647058826
کاری;نیابند:0.125
کزین;سان:0.047619047619047616
پرده;برآمد:0.25
تو;پیروز:0.009523809523809525
جایگه;گفتن:0.047619047619047616
بلشکر;گه:0.4166666666666667
یک;آورد:0.011494252873563218
شد;سوی:0.01020408163265306
چاره;سازد:0.058823529411764705
با;کام:0.004640371229698376
نیکی;همی:0.058823529411764705
درو;سور:0.5
طلایه;برآویختند:0.08333333333333333
بغوش;او:0.25
چو;نستیهن:0.00641025641025641
هفته;برآمد:0.21428571428571427
یزدان;برون:0.015873015873015872
ترکان;پراگنده:0.016666666666666666
بارید;بر:0.25
بر;گرگسار:0.001336898395721925
غرقه;مانده:0.09090909090909091
راستی;یادگار:0.07692307692307693
چرخ;بنمود:0.09090909090909091
بخت;او:0.0196078431372549
رزم;کردن:0.0196078431372549
بخوردند;سوگند:0.25
بخت;بد:0.0196078431372549
که;گوید:0.0010050251256281408
وز;درد:0.028985507246376812
ساله;تیمار:0.25
جوانی;و:0.2
مدارید;باک:0.14285714285714285
بانگ;منادی:0.07692307692307693
ستون;گوان:0.2
بخت;از:0.0196078431372549
گوش;نیوشنده:0.07142857142857142
روان;ورا:0.016129032258064516
بخت;تو:0.058823529411764705
چون;کار:0.013986013986013986
هرگز‌ای;شهریار:1.0
بخوردند;سوگندهای:0.25
پشت;سپهشان:0.016666666666666666
زواره;گرازه:0.3333333333333333
را;ستایش:0.006279434850863423
پیش;خداوند:0.008658008658008658
از;کران:0.004098360655737705
کردن;بخنجر:0.041666666666666664
خرد‌گر;برین:0.5
عرض;شد:0.25
ابری;که:0.25
سنگ;تنگ:0.09090909090909091
توران;بری:0.0136986301369863
نگهدار;تخت:0.07692307692307693
ببند;زره:0.16666666666666666
جهان‌آفرین;بر:0.09090909090909091
کجا;خواهی:0.04
ماندگی;باز:0.5
تبیره;نیابند:0.14285714285714285
مرگ;بهتر:0.05263157894736842
غارت;از:0.125
اندران;پهن:0.045454545454545456
خواهند;و:0.3333333333333333
مشک;و:0.42857142857142855
رستم;شیرمرد:0.03333333333333333
بیند;بریده:0.0625
جنبد;از:1.0
ز;چندان:9.293680297397769E-4
برفتند;یکسر:0.02
اندرون;ساروان:0.012345679012345678
توران;بدی:0.0136986301369863
آری;بجای:0.25
روی;برادر:0.0078125
مدارید;باز:0.14285714285714285
کتان;دل:0.5
نخواهی;همی‌بود:0.1
تو;بخواهی:0.0031746031746031746
بهم;برشکست:0.05
روز;فریاد:0.010416666666666666
آن;شاه:0.012048192771084338
باژ;هرگز:0.08333333333333333
کمان;و:0.10810810810810811
آز;بود:0.1
کرگ;بر:0.3333333333333333
بدست;وفا:0.03125
تبیره;زنان:0.14285714285714285
بغوش;در:0.25
هم;ریگ:0.011494252873563218
کش;گنهکار‌داری:0.1
ز;لهراسب:9.293680297397769E-4
مگسل;امروز:1.0
بیابان;و:0.0625
لشکر;بسی:0.005025125628140704
بکینه;مگوی:0.08333333333333333
زود;پاسخ:0.043478260869565216
کو;بجنگ:0.018867924528301886
تا;بیامد:0.00823045267489712
پیکار;مندیش:0.023809523809523808
سالار;توران:0.017543859649122806
خورشید;روی:0.016666666666666666
نیکدل;نامدار:0.3333333333333333
دگر;باره:0.04411764705882353
ور;اومید‌داری:0.05263157894736842
ازین;شهر:0.01818181818181818
درخشان;کنم:1.0
خیمه;زدیم:0.16666666666666666
تیغ;و:0.1746031746031746
دیبای;چینی:0.25
بیگانه;داند:0.5
پناه;از:0.125
گیو;گشته:0.013513513513513514
عنان;اندرین:0.05
نم;برزدند:0.2
نجویم;همی:0.25
راست;دل:0.02564102564102564
ماهار;اشتر:1.0
دم;مرا:0.038461538461538464
چنین;رنجها:0.006060606060606061
ببیژن;چنین:0.6666666666666666
خاک;پی:0.029850746268656716
بشتاب;کآمد:0.5
تا;سپه:0.00411522633744856
خون;شد:0.008695652173913044
ندانی;که:0.6
سوار;جهان:0.017543859649122806
جنگی;چنین:0.025
ز;پیکارشان:9.293680297397769E-4
نبودش;بدو:0.2
سالار;شاه:0.17543859649122806
نیک;فرجام:0.02631578947368421
از;گلشن:0.0010245901639344263
زان;گفتهای:0.01639344262295082
و;نامدار:4.743833017077799E-4
دژ;یکسره:0.04081632653061224
بنده;گشتم:0.1111111111111111
تنش;کنده:0.045454545454545456
خون;سر:0.017391304347826087
گفت;زین:0.0040650406504065045
باز;با:0.019230769230769232
بدان;کار:0.018867924528301886
کین;جستن:0.010752688172043012
خداوند;جان:0.058823529411764705
برین;رزمگاه:0.03508771929824561
سربسر;رود:0.025
درفشی;درفشی:0.07692307692307693
همی‌بود;بیژن:0.14285714285714285
درد;خسته:0.08064516129032258
کمر;برزدند:0.018867924528301886
نگردانی;ایوان:1.0
باد;جفت:0.020833333333333332
اسب;خسته:0.016666666666666666
سر;دشمن:0.0037174721189591076
فرسودن;ترگ:1.0
بندهٔ;اهل:0.3333333333333333
شاهان;به:0.09090909090909091
در;خوشاب:0.013043478260869565
تاختن‌گر;کمین:1.0
همه;کینه‌خواه:0.0030581039755351682
بر;گاه:0.001336898395721925
خون;را:0.008695652173913044
به;چهره:0.0011494252873563218
و;زنهار:4.743833017077799E-4
همیدون;نگشتند:0.043478260869565216
خداوند;جای:0.029411764705882353
برآورد;کین:0.03333333333333333
اژدها;باز:0.047619047619047616
منذر;بنالد:0.125
راست;شد:0.02564102564102564
و;اکنون:4.743833017077799E-4
ریختن;نغنوند:0.045454545454545456
لشکر;برو:0.005025125628140704
شادمانی;فزود:0.3333333333333333
باز;هامون:0.019230769230769232
خون;دل:0.06086956521739131
چو;پیمان:0.0016025641025641025
روی;بنهاد:0.0078125
همی;نیزه:0.0026954177897574125
خون;در:0.017391304347826087
راست;را:0.02564102564102564
همان;گنجها:0.020833333333333332
سبک;داشتند:0.07142857142857142
کرا;بردهد:0.0625
تا;فرستم:0.00411522633744856
بسته;مدار:0.029411764705882353
عمود;آنگهی:0.16666666666666666
ندادم;بباد:0.3333333333333333
تا;توانایی:0.00411522633744856
بهره;زیشان:0.07142857142857142
بگنجور;فرمود:0.5
کنی;مرز:0.058823529411764705
تو;برین:0.0031746031746031746
زمان;و:0.04477611940298507
تن;بگسلاند:0.009523809523809525
تیره‌بودم;به:1.0
تا;فرستد:0.00411522633744856
عنان;تو‌ای:0.05
سرمای;سخت:1.0
سیستان;گیر:1.0
لشکر;بدو:0.005025125628140704
آر;با:0.25
با;کسی:0.002320185614849188
تو;سخن:0.0031746031746031746
زمین;پرنگار:0.014705882352941176
بدیدند;کشته:0.14285714285714285
بخشش;نهادند:0.25
بردی;بجنگ:0.25
بینداخت;باید:0.16666666666666666
برگاشت;روی:0.6666666666666666
چنین;دارم:0.012121212121212121
یکی;نامداری:0.0036496350364963502
دستوری;جنگ:1.0
سود;مایه:0.1111111111111111
بر;شگفتی:0.001336898395721925
جایگه;مرگ:0.047619047619047616
نامداران;بخایند:0.01639344262295082
رومی;تلی:0.05555555555555555
راستی;بر‌شده‌یار:0.07692307692307693
ورا;بنده:0.0625
نگهدار;تا:0.07692307692307693
نباشد;دژم:0.034482758620689655
چنگال;گرگ:0.5
راست;با:0.02564102564102564
دو;روی:0.011049723756906077
بران;بدسگال:0.010309278350515464
و;آباد:9.487666034155598E-4
زیر;تنگ:0.04
اگر;چه:0.01020408163265306
پس;جامه:0.0056179775280898875
راست;بر:0.02564102564102564
دینار;وز:0.1
نسوزی;بر:0.5
باره;رخشنده:0.03571428571428571
دشمن;نگون:0.02564102564102564
بدان;نیک‌بخت:0.009433962264150943
همه;تاختن:0.0030581039755351682
فال;بد:1.0
دگر;پنجهیر:0.014705882352941176
شد;شست:0.003401360544217687
کس;دوید:0.011111111111111112
که;سیمرغ:0.0010050251256281408
نسوزی;تو:0.5
بر;نهاده:0.004010695187165776
توران;بهم:0.0273972602739726
او;کاردیدست:0.004166666666666667
و;جهان:4.743833017077799E-4
بسیچید;و:0.5
جنگ;دست:0.006289308176100629
بر;نهادش:0.001336898395721925
بهرام;و:0.3333333333333333
بگردید;بر:0.25
بایدت;جست:0.3333333333333333
دیده‌بانان;ایران:0.5
بگردید;با:0.25
زین;دست:0.011363636363636364
برافگند;زود:0.125
برو;ساخته:0.013157894736842105
ترا;دشمن:0.0196078431372549
تخت;مهی:0.03389830508474576
روشن‌دل;و:0.3333333333333333
داننده‌شان;پیش:1.0
زیردستی‌بود;بر:1.0
و;برخاستی:4.743833017077799E-4
فزونست;و:0.25
آن;بخرگاه:0.004016064257028112
شخ;و:0.25
شاه;بزرگ:0.006756756756756757
نگهدار;جز:0.07692307692307693
بدان;کرد:0.009433962264150943
بخون;شما:0.03125
بر;گذر:0.001336898395721925
دیگر;کزان:0.0196078431372549
بر;پشوتن:0.001336898395721925
پناه;تو:0.125
باز;دل:0.019230769230769232
کو;کمان:0.018867924528301886
تو;زود:0.0031746031746031746
بد;سرش:0.006622516556291391
چو;مهراس:0.004807692307692308
تو;زور:0.0031746031746031746
این;مرز:0.005714285714285714
بر;گرد:0.016042780748663103
یل;اسفندیار:0.375
بایران;نهادست:0.07692307692307693
وگر;ناپسندیده:0.0196078431372549
نخواهد;ازو:0.125
بد;سرو:0.006622516556291391
داند;کزین:0.125
برآمد;سپیده‌دمان:0.011904761904761904
زاری;بران:0.25
نگهدار;تن:0.07692307692307693
درفش;من:0.022727272727272728
نگهدار;تو:0.07692307692307693
بفتراک;شبرنگ:0.25
باک;نیست:0.09090909090909091
همه;پهلوانان:0.0030581039755351682
کردار;این:0.030303030303030304
زخمی;چو:0.5
بپوشید;ارجاسپ:0.05263157894736842
او;روشنایی:0.004166666666666667
باز;پیچان:0.019230769230769232
ز;کین:0.010223048327137546
پیش;کنابد:0.004329004329004329
نیز;جانش:0.02
تو;سر:0.0031746031746031746
بیژن;گیو:0.125
به;سال:0.0022988505747126436
با;خرد:0.004640371229698376
شنیدستم;این:0.3333333333333333
به;سان:0.0011494252873563218
گفتم;این:0.5
شاه;خورشیدفر:0.0033783783783783786
فرمان;اویست:0.023255813953488372
بدنبال;اوی:1.0
بازگشتن;بجای:0.25
گفتها;بر:0.5
ده;تو:0.025
ازو;ماند:0.02040816326530612
آهسته;باشیم:1.0
مردان;نیو:0.1
تا;بتنش:0.00411522633744856
ازو;بازگشت:0.02040816326530612
و;رسم:9.487666034155598E-4
نبخشود;بر:0.5
و;بستند:0.0014231499051233396
شنیدند;و:0.2
همه;آلت:0.0061162079510703364
کهرم;که:0.0625
ترکان;درفش:0.016666666666666666
تا;شد:0.00823045267489712
برآساید;از:1.0
شوی;کشته:0.07142857142857142
تا;شب:0.00823045267489712
فرستاده;برگشت:0.038461538461538464
داور;داد:0.125
در;تن:0.004347826086956522
بیایم;نبرد:0.3333333333333333
بخلخ;رسید:1.0
و;سپاه:0.0056925996204933585
یزدان;نیکی:0.06349206349206349
بر;شاخ:0.001336898395721925
ز;آویختن:9.293680297397769E-4
سایه;بر:0.14285714285714285
یکی;خوان:0.0036496350364963502
بگیتی;کسی:0.1
باد;بید:0.010416666666666666
نیاری;گزند:0.3333333333333333
فرسنگ;سی:0.1111111111111111
رساند;گزند:0.5
سپهدار;با:0.017543859649122806
کشور;کسی:0.0625
بهرسو;نگاه:0.5
اگر;خیره:0.01020408163265306
ده;بن:0.025
تو;شد:0.0031746031746031746
بر;خداوند:0.001336898395721925
بر;شاه:0.0053475935828877
همیدون;سخن:0.043478260869565216
وز;آهنست:0.014492753623188406
نامداران;توران:0.08196721311475409
چنان;سخت:0.01639344262295082
کشتگانرا;فگنده:0.5
من;کند:0.007575757575757576
کردند;یاد:0.1
بپرسیم;راست:1.0
یک;بادگر:0.034482758620689655
ببازو;بزه:0.6666666666666666
تو;در:0.009523809523809525
ازان;زندگی:0.010309278350515464
خود;داورست:0.015625
گیتی;برآورده‌اند:0.01639344262295082
بخواهی;بسیچید:1.0
خشم;اوی:0.047619047619047616
در;بد:0.004347826086956522
بایست;آن:0.14285714285714285
در;بر:0.017391304347826087
با;خشم:0.002320185614849188
از;ایشان:0.005122950819672131
را;نهفته:0.0015698587127158557
سپهدار;بر:0.03508771929824561
آهن;بسر:0.05
راند;شاه:0.058823529411764705
پرستنده;چون:0.14285714285714285
تا;در:0.02880658436213992
کرد;خفتان:0.004166666666666667
در;از:0.004347826086956522
پیوند;اوی:0.23076923076923078
بماند;منش:0.047619047619047616
بس;ناگهان:0.02857142857142857
نامش;جهان:0.5
تا;دل:0.00823045267489712
چو;کوه:0.009615384615384616
تا;دو:0.00823045267489712
دو;خونی:0.022099447513812154
سپهبد;برانگیخت:0.029411764705882353
او;خواست:0.016666666666666666
شیر;پیلان:0.009615384615384616
ودیگر;بفرمود:1.0
آسان;بسوی:1.0
و;رست:9.487666034155598E-4
و;رزم:9.487666034155598E-4
دشمن;دل:0.02564102564102564
تو;را:0.022222222222222223
تا;سر:0.00411522633744856
همه;یافتی:0.0030581039755351682
جنگی;بروم:0.025
برومی;یکی:0.25
سوی;آوردگاه:0.005813953488372093
گردان;پس:0.012658227848101266
اندر;زمان:0.026490066225165563
گردان;بخون:0.012658227848101266
تو;دل:0.0031746031746031746
ز;بازارگانان:9.293680297397769E-4
بیامد;ببوسید:0.009900990099009901
برآنرد;سر:1.0
آن;نامور:0.012048192771084338
از;آهن:0.0020491803278688526
بیزدان;پناهش:0.2
نجوییم;کین:1.0
خوارمایه;مدار:1.0
سالی;به:1.0
آن;نامهٔ:0.012048192771084338
همه;کهتری:0.0030581039755351682
گزیدستی;از:1.0
شاه;جوان:0.006756756756756757
نشاید;نهفت:0.0625
خندند;پیر:1.0
پیکار;بگذاشتند:0.07142857142857142
نیک;نزدیک:0.02631578947368421
ایدر;نخواهی:0.038461538461538464
جایگه;گستهم:0.047619047619047616
پیروزه;تاج:0.25
آنک;ترکی:0.047619047619047616
از;ایرانیان:0.0030737704918032786
ز;روی:0.0018587360594795538
مایه;بزرگی:0.041666666666666664
خروشید;برسان:0.16666666666666666
تا;جز:0.00411522633744856
چه;باک:0.02158273381294964
کدامست;و:1.0
که;فرمود:0.0020100502512562816
پولاد;در:0.1
ترکان;رسید:0.016666666666666666
ز;زخم:9.293680297397769E-4
خوانیم;و:0.5
خریدار;جوی:0.16666666666666666
من;بخون:0.003787878787878788
تو;تا:0.009523809523809525
به;زمزم:0.0011494252873563218
هر;روز:0.005050505050505051
گرفتند;سخت:0.045454545454545456
بشنید;ازیشان:0.02631578947368421
ننگست;این:0.5
فرستد;بپیشت:0.25
شما;جنگ:0.025
سخن;از:0.0196078431372549
نگین;ترا:0.2
